ID	ID_Species	ID_Organ	ID_Stage	ID_libNumber	sample_accession	run_accession	scientific_name	fastq_ftp	fastq_aspera	sample_alias	library ID	Species	Tissue	Stage	Sex.x	Used library?	Species (strain)	Organ	Developmental stage	Sex.y	Sequencing runs (machine run lane)	Stage (detail)	Total number reads	Total number aligned reads	% aligned reads	Extraction protocol	RQN	RIN	HDBR ID	Ordinal_stage	Label_As_in_PreviousAnalysis	Tissue_ForDevelopementalAnalysis
Rat_Brain_18_5980	Rat	Brain	18	5980	SAMEA4680722	ERR2592513	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2592513/ERR2592513.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2592513/ERR2592513.fastq.gz	E-MTAB-6811:5980sTS.Rat.Brain.18.Male	5980	Rat	Brain	18	Male	yes	Rat (Holtzman SD)	Forebrain/Cerebrum	e18	Male	OBIWAN 198 lane 5	18 days	43231197	42532143	98%	QIAgen RNeasy DTT	NA	NA	NA	8	e18	Brain
Rat_Brain_19d_2400	Rat	Brain	19d	2400	SAMEA4680724	ERR2592515	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2592515/ERR2592515.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2592515/ERR2592515.fastq.gz	E-MTAB-6811:2400sTS.Rat.Brain.19d.Female	2400	Rat	Brain	19d	Female	yes	Rat (Holtzman SD)	Forebrain/Cerebrum	e19	Female	VADER 153 lane 7	19 days	27356595	26179633	96%	QIAgen RNeasy QIAzol	9.1	NA	NA	9	e19	Brain
Rat_Brain_19d_2404	Rat	Brain	19d	2404	SAMEA4680728	ERR2592519	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2592519/ERR2592519.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2592519/ERR2592519.fastq.gz	E-MTAB-6811:2404sTS.Rat.Brain.19d.Male	2404	Rat	Brain	19d	Male	yes	Rat (Holtzman SD)	Forebrain/Cerebrum	e19	Male	VADER 153 lane 7	19 days	26660322	25377769	95%	QIAgen RNeasy QIAzol	8.8	NA	NA	9	e19	Brain
Rat_Brain_19_2406	Rat	Brain	19	2406	SAMEA4680730	ERR2592521	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2592521/ERR2592521.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2592521/ERR2592521.fastq.gz	E-MTAB-6811:2406sTS.Rat.Brain.19.Male	2406	Rat	Brain	19	Male	yes	Rat (Holtzman SD)	Forebrain/Cerebrum	e19	Male	VADER 165 lane 1	19 days	38636926	37667906	97%	QIAgen RNeasy QIAzol	8.9	NA	NA	9	e19	Brain
Rat_Heart_19_2437	Rat	Heart	19	2437	SAMEA4680734	ERR2592525	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2592525/ERR2592525.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2592525/ERR2592525.fastq.gz	E-MTAB-6811:2437sTS.Rat.Heart.19.Female	2437	Rat	Heart	19	Female	yes	Rat (Holtzman SD)	Heart	e19	Female	OBIWAN 123 lane 6	19 days	31228077	30732860	98%	QIAgen RNeasy QIAzol	7.5	NA	NA	9	e19	Heart
Rat_Kidney_19_2713	Rat	Kidney	19	2713	SAMEA4680737	ERR2592528	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2592528/ERR2592528.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2592528/ERR2592528.fastq.gz	E-MTAB-6811:2713sTS.Rat.Kidney.19.Female	2713	Rat	Kidney	19	Female	yes	Rat (Holtzman SD)	Kidney	e19	Female	OBIWAN 121 lane 2	19 days	26068082	25842578	99%	QIAgen RNeasy DTT	8.6	NA	NA	9	e19	Kidney
Rat_Kidney_19_2857	Rat	Kidney	19	2857	SAMEA4680741	ERR2592532	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592532/ERR2592532.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592532/ERR2592532.fastq.gz	E-MTAB-6811:2857sTS.Rat.Kidney.19.Male	2857	Rat	Kidney	19	Male	yes	Rat (Holtzman SD)	Kidney	e19	Male	WINDU 23 lane 2	19 days	32799346	32341370	99%	QIAgen RNeasy QIAzol	9.5	NA	NA	9	e19	Kidney
Rat_Cerebellum_20_2678	Rat	Cerebellum	20	2678	SAMEA4680751	ERR2592542	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592542/ERR2592542.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592542/ERR2592542.fastq.gz	E-MTAB-6811:2678sTS.Rat.Cerebellum.20.Female	2678	Rat	Cerebellum	20	Female	yes	Rat (Holtzman SD)	Hindbrain/Cerebellum	e20	Female	VADER 162 lane 4	20 days	32036592	31494233	98%	QIAgen RNeasy QIAzol	8.5	NA	NA	10	e20	Cerebellum
Rat_Heart_20_2684	Rat	Heart	20	2684	SAMEA4680755	ERR2592546	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2592546/ERR2592546.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2592546/ERR2592546.fastq.gz	E-MTAB-6811:2684sTS.Rat.Heart.20.Male	2684	Rat	Heart	20	Male	yes	Rat (Holtzman SD)	Heart	e20	Male	OBIWAN 123 lane 6	20 days	30619512	30226797	99%	QIAgen RNeasy DTT	9.5	NA	NA	10	e20	Heart
Rat_Brain_20_2691	Rat	Brain	20	2691	SAMEA4680757	ERR2592548	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2592548/ERR2592548.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2592548/ERR2592548.fastq.gz	E-MTAB-6811:2691sTS.Rat.Brain.20.Male	2691	Rat	Brain	20	Male	yes	Rat (Holtzman SD)	Forebrain/Cerebrum	e20	Male	VADER 165 lane 5	20 days	37168808	36512002	98%	QIAgen RNeasy QIAzol	6.3	NA	NA	10	e20	Brain
Rat_Kidney_20_2705	Rat	Kidney	20	2705	SAMEA4680771	ERR2592562	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592562/ERR2592562.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592562/ERR2592562.fastq.gz	E-MTAB-6811:2705sTS.Rat.Kidney.20.Male	2705	Rat	Kidney	20	Male	yes	Rat (Holtzman SD)	Kidney	e20	Male	OBIWAN 124 lane 7	20 days	36663142	35949308	98%	QIAgen RNeasy DTT	9.5	NA	NA	10	e20	Kidney
Rat_Heart_0dpb_1748	Rat	Heart	0dpb	1748	SAMEA4680774	ERR2592565	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2592565/ERR2592565.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2592565/ERR2592565.fastq.gz	E-MTAB-6811:1748sTS.Rat.Heart.0dpb.Male	1748	Rat	Heart	0dpb	Male	yes	Rat (Holtzman SD)	Heart	P0	Male	OBIWAN 123 lane 6	0 days post birth	26552848	26193877	99%	QIAgen RNeasy QIAzol	NA	9.5	NA	11	P0	Heart
Rat_Brain_0dpb_2288	Rat	Brain	0dpb	2288	SAMEA4680781	ERR2592572	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592572/ERR2592572.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592572/ERR2592572.fastq.gz	E-MTAB-6811:2288sTS.Rat.Brain.0dpb.Female	2288	Rat	Brain	0dpb	Female	yes	Rat (Holtzman SD)	Forebrain/Cerebrum	P0	Female	OBIWAN 88 lane 8	0 days post birth	50148171	49025736	98%	QIAgen RNeasy QIAzol	8.9	NA	NA	11	P0	Brain
Rat_Heart_0dpb_2710	Rat	Heart	0dpb	2710	SAMEA4680793	ERR2592584	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2592584/ERR2592584.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2592584/ERR2592584.fastq.gz	E-MTAB-6811:2710sTS.Rat.Heart.0dpb.Female	2710	Rat	Heart	0dpb	Female	yes	Rat (Holtzman SD)	Heart	P0	Female	OBIWAN 121 lane 2	0 days post birth	11390457	11231690	99%	QIAgen RNeasy DTT	7	NA	NA	11	P0	Heart
Rat_Kidney_0dpb_2711	Rat	Kidney	0dpb	2711	SAMEA4680794	ERR2592585	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2592585/ERR2592585.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2592585/ERR2592585.fastq.gz	E-MTAB-6811:2711sTS.Rat.Kidney.0dpb.Female	2711	Rat	Kidney	0dpb	Female	yes	Rat (Holtzman SD)	Kidney	P0	Female	OBIWAN 124 lane 7	0 days post birth	34355653	33972416	99%	QIAgen RNeasy DTT	7.9	NA	NA	11	P0	Kidney
Rat_Cerebellum_0dpb_5348	Rat	Cerebellum	0dpb	5348	SAMEA4680796	ERR2592587	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2592587/ERR2592587.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2592587/ERR2592587.fastq.gz	E-MTAB-6811:5348sTS.Rat.Cerebellum.0dpb.Male	5348	Rat	Cerebellum	0dpb	Male	yes	Rat (Holtzman SD)	Hindbrain/Cerebellum	P0	Male	WINDU 65 lane 6	0 days post birth	23307893	22883264	98%	QIAgen RNeasy DTT	8.5	NA	NA	11	P0	Cerebellum
Rat_Brain_3dpb_4898	Rat	Brain	3dpb	4898	SAMEA4680797	ERR2592588	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2592588/ERR2592588.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2592588/ERR2592588.fastq.gz	E-MTAB-6811:4898sTS.Rat.Brain.3dpb.Female	4898	Rat	Brain	3dpb	Female	yes	Rat (Holtzman SD)	Forebrain/Cerebrum	P3	Female	WINDU 32 lane 7	3 days post birth	33214559	32641018	98%	QIAgen RNeasy DTT	95	NA	NA	12	P3	Brain
Rat_Kidney_3dpb_4901	Rat	Kidney	3dpb	4901	SAMEA4680800	ERR2592591	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2592591/ERR2592591.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2592591/ERR2592591.fastq.gz	E-MTAB-6811:4901sTS.Rat.Kidney.3dpb.Female	4901	Rat	Kidney	3dpb	Female	yes	Rat (Holtzman SD)	Kidney	P3	Female	WINDU 32 lane 7	3 days post birth	34686987	34235144	99%	QIAgen RNeasy DTT	10	NA	NA	12	P3	Kidney
Rat_Liver_3dpb_4902	Rat	Liver	3dpb	4902	SAMEA4680801	ERR2592592	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592592/ERR2592592.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592592/ERR2592592.fastq.gz	E-MTAB-6811:4902sTS.Rat.Liver.3dpb.Female	4902	Rat	Liver	3dpb	Female	yes	Rat (Holtzman SD)	Liver	P3	Female	WINDU 32 lane 7	3 days post birth	24878543	24578538	99%	QIAgen RNeasy DTT	9.5	NA	NA	12	P3	Liver
Rat_Brain_3dpb_4958	Rat	Brain	3dpb	4958	SAMEA4680809	ERR2592600	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2592600/ERR2592600.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2592600/ERR2592600.fastq.gz	E-MTAB-6811:4958sTS.Rat.Brain.3dpb.Male	4958	Rat	Brain	3dpb	Male	yes	Rat (Holtzman SD)	Forebrain/Cerebrum	P3	Male	WINDU 33 lane 6	3 days post birth	24847793	24560811	99%	QIAgen RNeasy DTT	9.6	NA	NA	12	P3	Brain
Rat_Cerebellum_3dpb_4959	Rat	Cerebellum	3dpb	4959	SAMEA4680810	ERR2592601	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2592601/ERR2592601.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2592601/ERR2592601.fastq.gz	E-MTAB-6811:4959sTS.Rat.Cerebellum.3dpb.Male	4959	Rat	Cerebellum	3dpb	Male	yes	Rat (Holtzman SD)	Hindbrain/Cerebellum	P3	Male	WINDU 33 lane 6	3 days post birth	25782187	25490156	99%	QIAgen RNeasy DTT	9.8	NA	NA	12	P3	Cerebellum
Rat_Heart_3dpb_4960	Rat	Heart	3dpb	4960	SAMEA4680811	ERR2592602	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592602/ERR2592602.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592602/ERR2592602.fastq.gz	E-MTAB-6811:4960sTS.Rat.Heart.3dpb.Male	4960	Rat	Heart	3dpb	Male	yes	Rat (Holtzman SD)	Heart	P3	Male	WINDU 33 lane 6	3 days post birth	27201082	26771041	98%	QIAgen RNeasy DTT	9.2	NA	NA	12	P3	Heart
Rat_Testis_3dpb_4963	Rat	Testis	3dpb	4963	SAMEA4680814	ERR2592605	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2592605/ERR2592605.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2592605/ERR2592605.fastq.gz	E-MTAB-6811:4963sTS.Rat.Testis.3dpb.Male	4963	Rat	Testis	3dpb	Male	yes	Rat (Holtzman SD)	Testis	P3	Male	WINDU 33 lane 6	3 days post birth	25929890	25503428	98%	QIAgen RNeasy DTT	10	NA	NA	12	P3	Testis
Rat_Cerebellum_3dpb_4965	Rat	Cerebellum	3dpb	4965	SAMEA4680816	ERR2592607	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2592607/ERR2592607.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2592607/ERR2592607.fastq.gz	E-MTAB-6811:4965sTS.Rat.Cerebellum.3dpb.Female	4965	Rat	Cerebellum	3dpb	Female	yes	Rat (Holtzman SD)	Hindbrain/Cerebellum	P3	Female	WINDU 33 lane 6	3 days post birth	22704143	22289692	98%	QIAgen RNeasy DTT	9.7	NA	NA	12	P3	Cerebellum
Rat_Heart_3dpb_4966	Rat	Heart	3dpb	4966	SAMEA4680817	ERR2592608	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2592608/ERR2592608.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2592608/ERR2592608.fastq.gz	E-MTAB-6811:4966sTS.Rat.Heart.3dpb.Female	4966	Rat	Heart	3dpb	Female	yes	Rat (Holtzman SD)	Heart	P3	Female	WINDU 35 lane 4	3 days post birth	32537824	32185179	99%	QIAgen RNeasy DTT	9.6	NA	NA	12	P3	Heart
Rat_Kidney_3dpb_4968	Rat	Kidney	3dpb	4968	SAMEA4680819	ERR2592610	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2592610/ERR2592610.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2592610/ERR2592610.fastq.gz	E-MTAB-6811:4968sTS.Rat.Kidney.3dpb.Female	4968	Rat	Kidney	3dpb	Female	yes	Rat (Holtzman SD)	Kidney	P3	Female	WINDU 35 lane 4	3 days post birth	23218782	22901341	99%	QIAgen RNeasy DTT	9.3	NA	NA	12	P3	Kidney
Rat_Cerebellum_1wpb_2295	Rat	Cerebellum	1wpb	2295	SAMEA4680822	ERR2592613	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2592613/ERR2592613.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2592613/ERR2592613.fastq.gz	E-MTAB-6811:2295sTS.Rat.Cerebellum.1wpb.Female	2295	Rat	Cerebellum	1wpb	Female	yes	Rat (Holtzman SD)	Hindbrain/Cerebellum	P7	Female	VADER 153 lane 5	1 week post birth	40506892	38888213	96%	QIAgen RNeasy QIAzol	8.8	NA	NA	13	P7	Cerebellum
Rat_Brain_1wpb_2298	Rat	Brain	1wpb	2298	SAMEA4680824	ERR2592615	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2592615/ERR2592615.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2592615/ERR2592615.fastq.gz	E-MTAB-6811:2298sTS.Rat.Brain.1wpb.Female	2298	Rat	Brain	1wpb	Female	yes	Rat (Holtzman SD)	Forebrain/Cerebrum	P7	Female	OBIWAN 88 lane 8	1 week post birth	76704470	75146540	98%	QIAgen RNeasy QIAzol	8.9	NA	NA	13	P7	Brain
Rat_Cerebellum_1wpb_2299	Rat	Cerebellum	1wpb	2299	SAMEA4680825	ERR2592616	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2592616/ERR2592616.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2592616/ERR2592616.fastq.gz	E-MTAB-6811:2299sTS.Rat.Cerebellum.1wpb.Female	2299	Rat	Cerebellum	1wpb	Female	yes	Rat (Holtzman SD)	Hindbrain/Cerebellum	P7	Female	OBIWAN 91 lane 4	1 week post birth	40094527	39342897	98%	QIAgen RNeasy QIAzol	8.8	NA	NA	13	P7	Cerebellum
Rat_Testis_1wpb_2304	Rat	Testis	1wpb	2304	SAMEA4680829	ERR2592620	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2592620/ERR2592620.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2592620/ERR2592620.fastq.gz	E-MTAB-6811:2304sTS.Rat.Testis.1wpb.Male	2304	Rat	Testis	1wpb	Male	yes	Rat (Holtzman SD)	Testis	P7	Male	VADER 153 lane 5	1 week post birth	30391370	29315516	96%	QIAgen RNeasy QIAzol	9	NA	NA	13	P7	Testis
Rat_Liver_1wpb_2523	Rat	Liver	1wpb	2523	SAMEA4680835	ERR2592626	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2592626/ERR2592626.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2592626/ERR2592626.fastq.gz	E-MTAB-6811:2523sTS.Rat.Liver.1wpb.Male	2523	Rat	Liver	1wpb	Male	yes	Rat (Holtzman SD)	Liver	P7	Male	VADER 162 lane 1	1 week post birth	36222271	35591285	98%	QIAgen RNeasy DTT	9.5	NA	NA	13	P7	Liver
Rat_Liver_1wpb_2524	Rat	Liver	1wpb	2524	SAMEA4680836	ERR2592627	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2592627/ERR2592627.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2592627/ERR2592627.fastq.gz	E-MTAB-6811:2524sTS.Rat.Liver.1wpb.Male	2524	Rat	Liver	1wpb	Male	yes	Rat (Holtzman SD)	Liver	P7	Male	VADER 175 lane 8	1 week post birth	32973347	32237160	98%	QIAgen RNeasy DTT	9.5	NA	NA	13	P7	Liver
Rat_Heart_1wpb_2724	Rat	Heart	1wpb	2724	SAMEA4680837	ERR2592628	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2592628/ERR2592628.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2592628/ERR2592628.fastq.gz	E-MTAB-6811:2724sTS.Rat.Heart.1wpb.Female	2724	Rat	Heart	1wpb	Female	yes	Rat (Holtzman SD)	Heart	P7	Female	WINDU 15 lane 2	1 week post birth	35269928	27620628	78%	QIAgen RNeasy QIAzol	9.2	NA	NA	13	P7	Heart
Rat_Kidney_1wpb_2725	Rat	Kidney	1wpb	2725	SAMEA4680838	ERR2592629	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2592629/ERR2592629.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2592629/ERR2592629.fastq.gz	E-MTAB-6811:2725sTS.Rat.Kidney.1wpb.Female	2725	Rat	Kidney	1wpb	Female	yes	Rat (Holtzman SD)	Kidney	P7	Female	OBIWAN 123 lane 7	1 week post birth	32363988	31856557	98%	QIAgen RNeasy QIAzol	8.5	NA	NA	13	P7	Kidney
Rat_Kidney_1wpb_2733	Rat	Kidney	1wpb	2733	SAMEA4680839	ERR2592630	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2592630/ERR2592630.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2592630/ERR2592630.fastq.gz	E-MTAB-6811:2733sTS.Rat.Kidney.1wpb.Female	2733	Rat	Kidney	1wpb	Female	yes	Rat (Holtzman SD)	Kidney	P7	Female	OBIWAN 124 lane 8	1 week post birth	34418026	33962901	99%	QIAgen RNeasy QIAzol	8.8	NA	NA	13	P7	Kidney
Rat_Kidney_1wpb_2735	Rat	Kidney	1wpb	2735	SAMEA4680841	ERR2592632	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592632/ERR2592632.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592632/ERR2592632.fastq.gz	E-MTAB-6811:2735sTS.Rat.Kidney.1wpb.Male	2735	Rat	Kidney	1wpb	Male	yes	Rat (Holtzman SD)	Kidney	P7	Male	OBIWAN 124 lane 8	1 week post birth	36870810	36454449	99%	QIAgen RNeasy QIAzol	9	NA	NA	13	P7	Kidney
Rat_Heart_1wpb_2736	Rat	Heart	1wpb	2736	SAMEA4680842	ERR2592633	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2592633/ERR2592633.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2592633/ERR2592633.fastq.gz	E-MTAB-6811:2736sTS.Rat.Heart.1wpb.Male	2736	Rat	Heart	1wpb	Male	yes	Rat (Holtzman SD)	Heart	P7	Male	OBIWAN 123 lane 8	1 week post birth	23276493	23041216	99%	QIAgen RNeasy QIAzol	8.4	NA	NA	13	P7	Heart
Rat_Kidney_1wpb_2737	Rat	Kidney	1wpb	2737	SAMEA4680843	ERR2592634	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2592634/ERR2592634.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2592634/ERR2592634.fastq.gz	E-MTAB-6811:2737sTS.Rat.Kidney.1wpb.Male	2737	Rat	Kidney	1wpb	Male	yes	Rat (Holtzman SD)	Kidney	P7	Male	OBIWAN 124 lane 8	1 week post birth	37195058	36759710	99%	QIAgen RNeasy QIAzol	8.9	NA	NA	13	P7	Kidney
Rat_Brain_2wpb_2336	Rat	Brain	2wpb	2336	SAMEA4680844	ERR2592635	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2592635/ERR2592635.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2592635/ERR2592635.fastq.gz	E-MTAB-6811:2336sTS.Rat.Brain.2wpb.Female	2336	Rat	Brain	2wpb	Female	yes	Rat (Holtzman SD)	Forebrain/Cerebrum	P14	Female	VADER 153 lane 6	2 weeks post birth	44581482	42939303	96%	QIAgen RNeasy QIAzol	7.5	9.9	NA	14	P14	Brain
Rat_Cerebellum_2wpb_2337	Rat	Cerebellum	2wpb	2337	SAMEA4680845	ERR2592636	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2592636/ERR2592636.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2592636/ERR2592636.fastq.gz	E-MTAB-6811:2337sTS.Rat.Cerebellum.2wpb.Female	2337	Rat	Cerebellum	2wpb	Female	yes	Rat (Holtzman SD)	Hindbrain/Cerebellum	P14	Female	VADER 153 lane 6	2 weeks post birth	26808556	25914277	97%	QIAgen RNeasy QIAzol	7.4	NA	NA	14	P14	Cerebellum
Rat_Cerebellum_2wpb_2340	Rat	Cerebellum	2wpb	2340	SAMEA4680848	ERR2592639	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2592639/ERR2592639.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2592639/ERR2592639.fastq.gz	E-MTAB-6811:2340sTS.Rat.Cerebellum.2wpb.Female	2340	Rat	Cerebellum	2wpb	Female	yes	Rat (Holtzman SD)	Hindbrain/Cerebellum	P14	Female	VADER 171 lane 8	2 weeks post birth	30603604	29789656	97%	QIAgen RNeasy QIAzol	7.2	NA	NA	14	P14	Cerebellum
Rat_Ovary_2wpb_2341	Rat	Ovary	2wpb	2341	SAMEA4680849	ERR2592640	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2592640/ERR2592640.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2592640/ERR2592640.fastq.gz	E-MTAB-6811:2341sTS.Rat.Ovary.2wpb.Female	2341	Rat	Ovary	2wpb	Female	yes	Rat (Holtzman SD)	Ovary	P14	Female	VADER 171 lane 8	2 weeks post birth	41442514	40666239	98%	QIAgen RNeasy QIAzol	7.3	NA	NA	14	P14	Ovary
Rat_Testis_2wpb_2347	Rat	Testis	2wpb	2347	SAMEA4680855	ERR2592646	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2592646/ERR2592646.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2592646/ERR2592646.fastq.gz	E-MTAB-6811:2347sTS.Rat.Testis.2wpb.Male	2347	Rat	Testis	2wpb	Male	yes	Rat (Holtzman SD)	Testis	P14	Male	OBIWAN 91 lane 4	2 weeks post birth	43275051	42429861	98%	QIAgen RNeasy QIAzol	8.6	NA	NA	14	P14	Testis
Rat_Kidney_2wpb_2729	Rat	Kidney	2wpb	2729	SAMEA4680861	ERR2592652	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592652/ERR2592652.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592652/ERR2592652.fastq.gz	E-MTAB-6811:2729sTS.Rat.Kidney.2wpb.Female	2729	Rat	Kidney	2wpb	Female	yes	Rat (Holtzman SD)	Kidney	P14	Female	OBIWAN 123 lane 7	2 weeks post birth	26877503	26610948	99%	QIAgen RNeasy DTT	7.2	NA	NA	14	P14	Kidney
